
# Surface 0 of 1 surfaces

# Curve title: "'jone_physicsxe_gnu_radn.gnu' using ($3):($4):($5 <= 1 ? 1/0 :$5)"

# Contour 0, label:  2.2e+05
 2.71322  0.555715  200000 
 2.70675  0.541679  200000 
 2.70175  0.530358  200000 
 2.69798  0.520739  200000 
 2.69505  0.51137  200000 
 2.69256  0.500797  200000 
 2.69012  0.487568  200000 
 2.68743  0.47061  200000 
 2.68446  0.450365  200000 
 2.68129  0.427654  200000 
 2.67799  0.403301  200000 
 2.67462  0.378125  200000 
 2.67126  0.352813  200000 
 2.66806  0.3275  200000 
 2.66513  0.302188  200000 
 2.66264  0.276875  200000 
 2.66072  0.251563  200000 
 2.65952  0.22625  200000 
 2.65917  0.200938  200000 
 2.6598  0.175625  200000 
 2.66156  0.150313  200000 
 2.66457  0.125  200000 
 2.66887  0.0998365  200000 
 2.67403  0.0755671  200000 
 2.67955  0.0530858  200000 
 2.68489  0.0332868  200000 
 2.68954  0.0170641  200000 
 2.69316  0.00488439  200000 
 2.69621 -0.00449462  200000 
 2.69933 -0.0127427  200000 
 2.70316 -0.0215296  200000 
 2.70835 -0.032525  200000 
 2.71533 -0.0468743  200000 
 2.72362 -0.063625  200000 
 2.73253 -0.0813006  200000 
 2.74139 -0.0984242  200000 
 2.7495 -0.113519  200000 
 2.7564 -0.125509  200000 
 2.76259 -0.134921  200000 
 2.76881 -0.142683  200000 
 2.77579 -0.149721  200000 
 2.78425 -0.156963  200000 
 2.79471 -0.165142  200000 
 2.80679 -0.174206  200000 
 2.81989 -0.183912  200000 
 2.83342 -0.194012  200000 
 2.84677 -0.204263  200000 
 2.85942 -0.214408  200000 
 2.87116 -0.224151  200000 
 2.88185 -0.233186  200000 
 2.89137 -0.241207  200000 
 2.89957 -0.247906  200000 
 2.90647 -0.253089  200000 
 2.91265 -0.257005  200000 
 2.91886 -0.260015  200000 
 2.92582 -0.26248  200000 
 2.93427 -0.264762  200000 
 2.94475 -0.267126  200000 
 2.957 -0.269462  200000 
 2.97059 -0.271567  200000 
 2.98507 -0.273235  200000 
 3 -0.274261  200000 
 3.01496 -0.274494  200000 
 3.02967 -0.273982  200000 
 3.0439 -0.272831  200000 
 3.05738 -0.27114  200000 
 3.06989 -0.269014  200000 
 3.08123 -0.266545  200000 
 3.09149 -0.263785  200000 
 3.10078 -0.260776  200000 
 3.10926 -0.257561  200000 
 3.11706 -0.254183  200000 
 3.12436 -0.250625  200000 
 3.13158 -0.246637  200000 
 3.13919 -0.241912  200000 
 3.14763 -0.236142  200000 
 3.15739 -0.229017  200000 
 3.16876 -0.220355  200000 
 3.18141 -0.210465  200000 
 3.19486 -0.199782  200000 


# Contour 2, label:  1.8e+05
 2.91  0.84554  180000 
